Data,Id_Marketing,Sessoes,Usuarios,Conversoes,Receita
2025-08-19,4,530,416,4,1324.64
2025-08-19,5,400,316,12,2819.53
2025-08-19,6,152,117,5,607.72
2025-08-19,7,136,107,2,372.76
2025-08-20,1,847,635,11,2977.7599999999998
2025-08-20,2,626,517,14,2822.9500000000003
2025-08-20,3,743,562,8,848.99
2025-08-20,4,567,493,6,939.06
2025-08-20,5,404,329,12,2162.76
2025-08-20,6,189,144,6,1361.1100000000001
2025-08-20,7,125,96,2,379.20000000000005
2025-08-21,1,966,814,16,3526.14
2025-08-21,2,663,530,14,2848.7
2025-08-21,3,843,762,9,1316.42
2025-08-21,4,522,458,4,703.27
2025-08-21,5,489,385,13,2207.04
2025-08-21,6,209,168,6,1737.4
2025-08-21,7,169,147,2,534.28
2025-08-22,1,1023,776,16,2137.63
2025-08-22,2,807,651,19,2782.29
2025-08-22,3,868,795,11,1312.74
2025-08-22,4,631,572,5,796.47
2025-08-22,5,448,377,13,2306.28
2025-08-22,6,204,166,7,1606.52
2025-08-22,7,180,145,3,730.29
2025-08-23,1,1274,1103,18,4829.26
2025-08-23,2,906,715,16,3970.68
2025-08-23,3,869,674,11,2179.51
2025-08-23,4,751,583,7,1146.4099999999999
2025-08-23,5,562,453,13,2435.85
2025-08-23,6,234,202,9,1760.82
2025-08-23,7,149,116,2,238.9
2025-08-24,1,1045,916,15,3020.96
2025-08-24,2,774,700,17,4813.53
2025-08-24,3,948,761,13,2933.21
2025-08-24,4,583,511,6,1117.27
2025-08-24,5,639,480,18,4740.99
2025-08-24,6,247,192,8,2938.47
2025-08-24,7,180,134,3,830.3699999999999
2025-08-25,1,780,685,10,2773.61
2025-08-25,2,539,447,10,2811.4399999999996
2025-08-25,3,777,585,11,1245.07
2025-08-25,4,445,383,4,648.23
2025-08-25,5,457,408,13,2065.29
2025-08-25,6,159,144,6,1008.8800000000001
2025-08-25,7,158,122,3,1153.04
2025-08-26,1,888,675,14,2339.08
2025-08-26,2,640,557,11,2275.95
2025-08-26,3,714,574,9,2043.11
2025-08-26,4,468,363,4,687.98
2025-08-26,5,433,383,12,1303.97
2025-08-26,6,177,135,6,2107.92
2025-08-26,7,116,86,1,0.0
2025-08-27,1,905,750,12,2723.57
2025-08-27,2,535,396,12,1952.9
2025-08-27,3,616,546,7,1166.47
2025-08-27,4,546,420,5,1200.21
2025-08-27,5,493,389,13,2541.84
2025-08-27,6,181,160,7,815.8199999999999
2025-08-27,7,154,122,2,498.3
2025-08-28,1,1080,883,14,3634.6099999999997
2025-08-28,2,836,709,20,5417.94
2025-08-28,3,714,575,9,2107.9900000000002
2025-08-28,4,672,582,7,3021.98
2025-08-28,5,546,411,16,4554.19
2025-08-28,6,263,219,9,1562.33
2025-08-28,7,160,135,2,367.6
2025-08-29,1,923,780,12,3442.41
2025-08-29,2,780,707,17,3271.29
2025-08-29,3,784,674,11,2056.67
2025-08-29,4,581,525,6,881.06
2025-08-29,5,611,482,15,3233.06
2025-08-29,6,266,199,10,1375.6
2025-08-29,7,189,143,2,151.97
2025-08-30,1,1261,1119,18,3119.2
2025-08-30,2,849,752,16,2870.87
2025-08-30,3,1007,815,12,2265.21
2025-08-30,4,534,412,5,1140.68
2025-08-30,5,521,390,12,3135.2400000000002
2025-08-30,6,257,229,10,1642.91
2025-08-30,7,193,165,3,272.14
2025-08-31,1,1224,1062,18,3764.27
2025-08-31,2,830,730,17,5197.900000000001
2025-08-31,3,967,722,12,2140.63
2025-08-31,4,672,609,5,492.86
2025-08-31,5,658,566,19,3028.55
2025-08-31,6,258,233,9,1872.8799999999999
2025-08-31,7,196,172,3,582.9100000000001
2025-09-01,1,891,694,14,2595.14
2025-09-01,2,731,556,12,2024.31
2025-09-01,3,700,626,8,1793.89
2025-09-01,4,523,444,4,772.42
2025-09-01,5,319,284,8,3168.21
2025-09-01,6,197,165,6,816.0
2025-09-01,7,145,110,2,789.08
2025-09-02,1,862,678,14,2637.19
2025-09-02,2,555,496,12,2242.33
2025-09-02,3,836,705,11,2328.43
2025-09-02,4,533,489,5,974.3199999999999
2025-09-02,5,431,323,11,2171.42
2025-09-02,6,192,162,7,958.14
2025-09-02,7,165,149,2,134.62
2025-09-03,1,912,772,13,2400.88
2025-09-03,2,620,527,13,2416.43
2025-09-03,3,812,681,9,3204.75
2025-09-03,4,732,609,7,1462.3600000000001
2025-09-03,5,510,419,13,2490.12
2025-09-03,6,190,146,7,941.92
2025-09-03,7,181,161,3,387.11
2025-09-04,1,962,746,13,1716.94
2025-09-04,2,855,691,15,3480.83
2025-09-04,3,920,812,13,1715.83
2025-09-04,4,638,496,6,1705.9199999999998
2025-09-04,5,435,322,11,2754.33
2025-09-04,6,221,181,7,1299.41
2025-09-04,7,194,170,3,409.77
2025-09-05,1,1120,998,15,3791.61
2025-09-05,2,824,631,18,3241.69
2025-09-05,3,963,757,11,2795.27
2025-09-05,4,745,629,9,2077.1400000000003
2025-09-05,5,662,582,16,3618.11
2025-09-05,6,243,202,9,2488.99
2025-09-05,7,199,169,3,236.42
2025-09-06,1,1163,935,17,3152.71
2025-09-06,2,820,657,16,3180.32
2025-09-06,3,1181,1063,17,3973.79
2025-09-06,4,822,608,9,2610.17
2025-09-06,5,615,548,21,5652.389999999999
2025-09-06,6,207,189,7,1569.16
2025-09-06,7,183,163,2,248.92
2025-09-07,1,1197,997,17,3842.86
2025-09-07,2,779,617,15,2777.79
2025-09-07,3,841,766,12,3247.68
2025-09-07,4,606,469,6,1858.3200000000002
2025-09-07,5,516,461,17,3439.48
2025-09-07,6,212,182,7,2390.82
2025-09-07,7,191,160,3,711.53
2025-09-08,1,847,742,14,3086.4300000000003
2025-09-08,2,738,602,18,3169.43
2025-09-08,3,727,664,10,2300.99
2025-09-08,4,570,506,6,1077.9
2025-09-08,5,486,404,14,2282.69
2025-09-08,6,162,131,5,806.28
2025-09-08,7,145,123,2,215.6
2025-09-09,1,703,536,10,1603.6000000000001
2025-09-09,2,829,627,17,4275.87
2025-09-09,3,848,678,11,3206.31
2025-09-09,4,552,464,5,810.5799999999999
2025-09-09,5,487,389,16,3257.75
2025-09-09,6,194,164,7,781.06
2025-09-09,7,126,103,2,337.85
2025-09-10,1,1100,858,15,2311.79
2025-09-10,2,717,632,16,2565.4
2025-09-10,3,844,732,10,1992.96
2025-09-10,4,574,519,6,986.02
2025-09-10,5,532,435,14,2592.5
2025-09-10,6,209,162,6,1224.82
2025-09-10,7,160,131,3,387.28999999999996
2025-09-11,1,1122,878,13,3196.53
2025-09-11,2,714,583,17,3069.06
2025-09-11,3,752,570,10,2007.8600000000001
2025-09-11,4,624,485,5,513.41
2025-09-11,5,488,434,15,2179.65
2025-09-11,6,199,150,7,1457.29
2025-09-11,7,174,145,3,607.75
2025-09-12,1,1394,1138,18,6573.47
2025-09-12,2,973,799,22,3721.19
2025-09-12,3,950,854,10,2125.29
2025-09-12,4,721,557,7,1182.21
2025-09-12,5,587,500,18,3329.63
2025-09-12,6,234,186,7,1570.13
2025-09-12,7,189,146,3,322.37
2025-09-13,1,1238,1127,16,2629.75
2025-09-13,2,997,764,21,5330.5
2025-09-13,3,796,707,8,978.13
2025-09-13,4,733,558,6,844.4399999999999
2025-09-13,5,613,509,19,4690.63
2025-09-13,6,279,223,9,1972.92
2025-09-13,7,224,181,4,620.38
2025-09-14,1,1329,1054,22,4023.92
2025-09-14,2,806,698,18,4656.35
2025-09-14,3,948,850,13,2625.7
2025-09-14,4,645,580,6,1059.8600000000001
2025-09-14,5,497,390,14,2970.16
2025-09-14,6,261,202,10,1770.97
2025-09-14,7,211,156,3,359.01
2025-09-15,1,1221,1018,19,3475.69
2025-09-15,2,849,676,17,2790.34
2025-09-15,3,892,759,12,3563.16
2025-09-15,4,608,481,5,1662.7399999999998
2025-09-15,5,566,449,15,3127.35
2025-09-15,6,216,175,7,1582.6200000000001
2025-09-15,7,156,117,3,241.68
2025-09-16,1,997,786,16,2880.27
2025-09-16,2,760,587,13,1730.23
2025-09-16,3,905,701,12,2243.49
2025-09-16,4,660,585,6,1420.02
2025-09-16,5,430,369,11,1615.73
2025-09-16,6,164,147,6,1634.1399999999999
2025-09-16,7,139,124,2,575.12
2025-09-17,1,843,774,12,2514.06
2025-09-17,2,709,562,13,1539.8500000000001
2025-09-17,3,940,740,11,1874.5500000000002
2025-09-17,4,400,352,3,407.83000000000004
2025-09-17,5,462,373,14,3296.89
2025-09-17,6,191,146,7,851.1700000000001
2025-09-17,7,161,141,2,118.02
2025-09-18,1,993,771,13,2570.55
2025-09-18,2,793,718,17,3039.58
2025-09-18,3,858,637,9,1852.74
2025-09-18,4,602,475,5,1300.51
2025-09-18,5,494,396,15,2784.75
2025-09-18,6,209,164,7,1502.78
2025-09-18,7,157,120,2,206.77
2025-09-19,1,1147,860,18,5087.14
2025-09-19,2,703,548,14,1987.17
2025-09-19,3,924,707,10,1446.79
2025-09-19,4,586,482,6,980.8599999999999
2025-09-19,5,506,464,14,2095.75
2025-09-19,6,194,171,7,1644.62
2025-09-19,7,173,131,2,149.09
2025-09-20,1,1289,1082,19,3434.11
2025-09-20,2,844,651,15,2775.55
2025-09-20,3,926,697,12,1485.04
2025-09-20,4,736,630,8,1877.88
2025-09-20,5,569,435,19,2833.25
2025-09-20,6,275,218,10,1538.3899999999999
2025-09-20,7,191,172,3,463.03000000000003
2025-09-21,1,1103,971,15,2479.34
2025-09-21,2,749,621,15,2132.58
2025-09-21,3,946,772,11,2885.08
2025-09-21,4,626,572,5,1152.88
2025-09-21,5,555,443,16,3853.43
2025-09-21,6,250,205,8,1061.54
2025-09-21,7,171,131,3,471.89
2025-09-22,1,640,488,11,2391.23
2025-09-22,2,688,587,13,3774.18
2025-09-22,3,574,503,6,2156.84
2025-09-22,4,554,505,4,635.71
2025-09-22,5,443,372,13,2694.88
2025-09-22,6,204,187,7,1119.28
2025-09-22,7,134,103,2,191.43
2025-09-23,1,926,730,16,3787.7
2025-09-23,2,682,526,14,3653.66
2025-09-23,3,760,574,8,1318.05
2025-09-23,4,527,443,5,458.65
2025-09-23,5,434,366,13,3664.1899999999996
2025-09-23,6,165,129,5,803.9300000000001
2025-09-23,7,113,99,1,0.0
2025-09-24,1,1044,884,18,2737.75
2025-09-24,2,588,502,14,2866.54
2025-09-24,3,846,724,11,2129.18
2025-09-24,4,487,395,4,1187.26
2025-09-24,5,408,348,10,1811.18
2025-09-24,6,159,128,5,1032.02
2025-09-24,7,166,146,2,1083.78
2025-09-25,1,849,629,11,1876.5700000000002
2025-09-25,2,753,660,16,5450.08
2025-09-25,3,873,786,12,2051.13
2025-09-25,4,538,462,6,962.36
2025-09-25,5,464,419,12,2289.07
2025-09-25,6,224,170,8,959.53
2025-09-25,7,149,131,2,121.99
2025-09-26,1,1264,957,21,3513.77
2025-09-26,2,991,864,18,4538.97
2025-09-26,3,962,762,11,1830.1299999999999
2025-09-26,4,688,534,6,887.03
2025-09-26,5,583,504,17,2811.88
2025-09-26,6,214,176,6,696.03
2025-09-26,7,192,160,3,404.32000000000005
2025-09-27,1,1376,1065,19,3865.87
2025-09-27,2,939,749,19,4482.33
2025-09-27,3,976,852,13,2127.94
2025-09-27,4,791,598,8,1485.96
2025-09-27,5,632,521,18,3031.0299999999997
2025-09-27,6,237,205,7,928.23
2025-09-27,7,212,176,4,1079.52
2025-09-28,1,1015,844,14,2939.76
2025-09-28,2,890,749,18,3585.33
2025-09-28,3,1090,1000,12,2839.42
2025-09-28,4,856,760,9,1698.98
2025-09-28,5,511,445,12,1610.08
2025-09-28,6,272,218,10,1979.19
2025-09-28,7,191,155,3,475.67999999999995
2025-09-29,1,860,740,13,2686.63
2025-09-29,2,663,546,16,3269.46
2025-09-29,3,820,615,11,2306.88
2025-09-29,4,585,519,7,1320.68
2025-09-29,5,461,367,15,3463.54
2025-09-29,6,183,167,6,958.13
2025-09-29,7,121,110,1,0.0
2025-09-30,1,952,844,14,5058.24
2025-09-30,2,729,625,15,2822.2599999999998
2025-09-30,3,627,464,7,1403.6
2025-09-30,4,622,472,6,1718.49
2025-09-30,5,427,316,11,3080.34
2025-09-30,6,178,148,5,1285.42
2025-09-30,7,151,115,2,172.12
2025-10-01,1,895,669,12,2831.58
2025-10-01,2,933,706,18,3886.3399999999997
2025-10-01,3,999,912,12,1928.07
2025-10-01,4,629,552,7,1341.7
2025-10-01,5,593,479,19,2721.61
2025-10-01,6,225,181,8,1204.3799999999999
2025-10-01,7,159,132,2,636.16
2025-10-02,1,1034,856,16,3522.1
2025-10-02,2,761,604,15,3039.0299999999997
2025-10-02,3,902,701,11,2461.7200000000003
2025-10-02,4,586,513,6,885.95
2025-10-02,5,501,386,13,3570.03
2025-10-02,6,251,206,9,2656.02
2025-10-02,7,131,104,2,265.26
2025-10-03,1,1152,1045,16,2034.5400000000002
2025-10-03,2,806,628,16,4302.83
2025-10-03,3,1077,840,13,3752.2400000000002
2025-10-03,4,677,514,6,1035.55
2025-10-03,5,551,450,14,2560.25
2025-10-03,6,196,170,7,1439.1100000000001
2025-10-03,7,190,170,2,140.15
2025-10-04,1,1246,1074,16,2358.11
2025-10-04,2,934,770,20,4086.91
2025-10-04,3,1077,797,14,2508.6
2025-10-04,4,764,573,8,1426.96
2025-10-04,5,595,457,15,4558.68
2025-10-04,6,274,212,10,1595.46
2025-10-04,7,222,181,3,138.49
2025-10-05,1,1047,944,16,5071.01
2025-10-05,2,1122,1003,28,6538.4400000000005
2025-10-05,3,1129,886,15,3274.68
2025-10-05,4,908,798,8,1262.8999999999999
2025-10-05,5,657,569,19,4097.52
2025-10-05,6,300,272,13,3515.43
2025-10-05,7,209,180,4,527.46
2025-10-06,1,825,621,11,2344.93
2025-10-06,2,823,755,15,2901.58
2025-10-06,3,664,557,9,1283.6399999999999
2025-10-06,4,608,450,6,913.98
2025-10-06,5,376,308,11,2925.6600000000003
2025-10-06,6,200,171,6,997.2
2025-10-06,7,126,96,2,242.8
2025-10-07,1,977,865,13,1689.98
2025-10-07,2,706,538,15,2097.69
2025-10-07,3,812,712,8,1160.97
2025-10-07,4,516,420,4,1250.52
2025-10-07,5,438,380,12,2539.5299999999997
2025-10-07,6,206,176,8,1482.33
2025-10-07,7,160,127,2,187.11
2025-10-08,1,1165,899,16,2970.66
2025-10-08,2,838,711,18,4537.17
2025-10-08,3,873,676,11,1570.26
2025-10-08,4,665,549,8,1687.22
2025-10-08,5,488,396,15,3054.34
2025-10-08,6,196,158,7,1456.75
2025-10-08,7,183,152,3,827.64
2025-10-09,1,992,773,14,4091.82
2025-10-09,2,981,849,23,4171.64
2025-10-09,3,678,578,8,1373.51
2025-10-09,4,798,710,8,2337.48
2025-10-09,5,521,434,13,2546.19
2025-10-09,6,218,162,7,1413.03
2025-10-09,7,157,126,2,239.2
2025-10-10,1,1066,789,16,4915.95
2025-10-10,2,999,778,21,4611.400000000001
2025-10-10,3,860,655,13,2118.55
2025-10-10,4,686,574,7,891.03
2025-10-10,5,653,534,19,3528.33
2025-10-10,6,264,216,8,1256.55
2025-10-10,7,183,136,2,590.1899999999999
2025-10-11,1,1186,965,15,3254.14
2025-10-11,2,1152,932,21,5783.97
2025-10-11,3,1048,847,14,3331.6800000000003
2025-10-11,4,835,755,9,1130.4
2025-10-11,5,566,456,17,2920.95
2025-10-11,6,291,217,11,3035.56
2025-10-11,7,211,189,3,260.99
2025-10-12,1,1348,1088,21,4840.51
2025-10-12,2,1270,1057,27,6282.21
2025-10-12,3,1114,840,11,1829.73
2025-10-12,4,848,706,10,2134.47
2025-10-12,5,708,605,22,3571.52
2025-10-12,6,348,314,14,2496.01
2025-10-12,7,275,222,4,1077.69
2025-10-13,1,917,827,12,3590.84
2025-10-13,2,580,524,11,1401.21
2025-10-13,3,779,642,10,2659.7400000000002
2025-10-13,4,494,389,4,528.8299999999999
2025-10-13,5,476,402,13,2400.44
2025-10-13,6,184,141,6,1248.3600000000001
2025-10-13,7,112,94,1,0.0
2025-10-14,1,959,764,14,2317.0
2025-10-14,2,777,613,18,4106.5199999999995
2025-10-14,3,794,604,11,2090.54
2025-10-14,4,536,451,6,926.94
2025-10-14,5,499,392,15,3823.79
2025-10-14,6,182,157,6,1503.33
2025-10-14,7,127,113,1,0.0
2025-10-15,1,914,728,13,3441.83
2025-10-15,2,804,673,17,2423.29
2025-10-15,3,953,814,12,2801.2000000000003
2025-10-15,4,505,431,5,833.72
2025-10-15,5,491,434,12,2024.66
2025-10-15,6,185,159,6,1197.97
2025-10-15,7,148,111,2,575.4300000000001
2025-10-16,1,975,795,15,3221.92
2025-10-16,2,745,674,16,2891.35
2025-10-16,3,769,579,9,1834.15
2025-10-16,4,562,480,6,827.58
2025-10-16,5,440,349,11,3064.26
2025-10-16,6,217,192,7,1275.04
2025-10-16,7,165,127,2,350.1
2025-10-17,1,1017,769,14,2799.7
2025-10-17,2,831,759,16,3329.34
2025-10-17,3,885,799,10,1887.3200000000002
2025-10-17,4,710,592,7,2121.1
2025-10-17,5,559,422,19,3648.94
2025-10-17,6,208,163,6,2216.27
2025-10-17,7,168,135,3,618.4100000000001
2025-10-18,1,1207,949,19,3552.24
2025-10-18,2,890,781,21,4928.86
2025-10-18,3,933,758,10,1822.76
2025-10-18,4,764,699,8,1806.46
2025-10-18,5,533,434,18,3375.42
2025-10-18,6,239,217,9,2552.4300000000003
2025-10-18,7,197,161,3,563.45
2025-10-19,1,1265,982,18,3360.5
2025-10-19,2,786,625,16,2375.54
2025-10-19,3,981,863,13,2979.72
2025-10-19,4,774,580,7,713.24
2025-10-19,5,564,451,13,3702.3999999999996
2025-10-19,6,277,206,11,2091.58
2025-10-19,7,185,165,3,243.22
2025-10-20,1,808,635,11,3035.71
2025-10-20,2,638,540,15,4723.45
2025-10-20,3,683,625,10,1953.2199999999998
2025-10-20,4,478,366,5,905.21
2025-10-20,5,471,357,12,1464.34
2025-10-20,6,192,149,8,904.55
2025-10-20,7,113,87,2,412.82
2025-10-21,1,955,825,14,3984.03
2025-10-21,2,675,598,15,2276.77
2025-10-21,3,795,623,9,2447.95
2025-10-21,4,489,395,4,752.24
2025-10-21,5,503,379,13,2972.12
2025-10-21,6,169,135,6,713.98
2025-10-21,7,114,98,2,209.76
2025-10-22,1,957,823,16,4246.6
2025-10-22,2,901,688,18,3907.51
2025-10-22,3,795,691,9,1074.79
2025-10-22,4,689,513,7,1644.47
2025-10-22,5,486,436,14,3518.37
2025-10-22,6,201,165,7,1457.51
2025-10-22,7,146,116,2,246.65
2025-10-23,1,1038,931,14,3350.52
2025-10-23,2,892,705,18,4380.56
2025-10-23,3,638,522,6,728.22
2025-10-23,4,594,464,6,1726.7299999999998
2025-10-23,5,519,386,13,3618.66
2025-10-23,6,218,178,6,1301.34
2025-10-23,7,185,138,3,613.0699999999999
2025-10-24,1,1148,995,17,2932.42
2025-10-24,2,771,571,16,3298.28
2025-10-24,3,1079,907,13,2315.83
2025-10-24,4,656,572,6,1471.26
2025-10-24,5,464,389,14,2864.76
2025-10-24,6,212,188,7,1784.34
2025-10-24,7,179,146,2,279.46
2025-10-25,1,1096,967,17,3938.23
2025-10-25,2,943,802,22,3949.45
2025-10-25,3,1079,868,15,3416.25
2025-10-25,4,749,561,8,871.22
2025-10-25,5,560,498,15,2836.0299999999997
2025-10-25,6,275,233,10,1563.1399999999999
2025-10-25,7,216,182,4,361.54999999999995
2025-10-26,1,1145,866,17,3885.9300000000003
2025-10-26,2,975,742,18,3850.12
2025-10-26,3,1056,794,12,1608.1200000000001
2025-10-26,4,754,593,7,1200.6
2025-10-26,5,497,389,16,2397.67
2025-10-26,6,244,217,7,1108.29
2025-10-26,7,182,158,3,381.84000000000003
2025-10-27,1,895,736,15,4041.0099999999998
2025-10-27,2,621,515,14,3104.42
2025-10-27,3,647,560,8,3405.6400000000003
2025-10-27,4,566,512,5,739.38
2025-10-27,5,473,386,16,2577.54
2025-10-27,6,257,215,8,988.3199999999999
2025-10-27,7,142,126,2,151.68
2025-10-28,1,1118,833,13,2240.01
2025-10-28,2,743,640,16,2030.14
2025-10-28,3,781,620,10,1448.94
2025-10-28,4,643,509,7,1939.6299999999999
2025-10-28,5,461,341,13,1892.4
2025-10-28,6,168,146,5,682.89
2025-10-28,7,190,163,3,463.40000000000003
2025-10-29,1,1176,1001,16,3437.73
2025-10-29,2,821,708,15,2672.78
2025-10-29,3,926,693,13,2604.23
2025-10-29,4,595,518,6,1244.99
2025-10-29,5,480,432,14,2828.55
2025-10-29,6,202,157,7,1185.73
2025-10-29,7,177,151,3,696.38
2025-10-30,1,983,812,13,1764.43
2025-10-30,2,686,574,13,1369.84
2025-10-30,3,831,685,10,1805.67
2025-10-30,4,573,481,6,1235.3
2025-10-30,5,579,487,16,2802.07
2025-10-30,6,225,176,8,1646.21
2025-10-30,7,198,175,3,467.77
2025-10-31,1,1115,944,17,3915.23
2025-10-31,2,947,810,18,3195.8
2025-10-31,3,954,735,11,1856.66
2025-10-31,4,679,546,8,1602.77
2025-10-31,5,594,498,20,6378.87
2025-10-31,6,284,234,10,1460.17
2025-10-31,7,196,155,2,493.9
2025-11-01,1,1871,1566,27,5756.61
2025-11-01,2,1138,1016,23,4813.07
2025-11-01,3,1333,1123,17,3506.75
2025-11-01,4,1082,828,11,2959.96
2025-11-01,5,750,654,20,4375.31
2025-11-01,6,321,277,11,3132.49
2025-11-01,7,257,216,5,1081.46
2025-11-02,1,1651,1414,29,8819.449999999999
2025-11-02,2,1149,887,23,4546.85
2025-11-02,3,1249,1071,16,2689.34
2025-11-02,4,974,797,11,1890.84
2025-11-02,5,732,567,26,8409.93
2025-11-02,6,330,296,10,1990.7
2025-11-02,7,258,191,5,779.17
2025-11-03,1,1330,1217,19,4637.72
2025-11-03,2,907,771,22,4413.7
2025-11-03,3,864,687,12,3224.9700000000003
2025-11-03,4,693,556,9,1437.61
2025-11-03,5,622,536,18,5823.71
2025-11-03,6,269,200,11,2993.3
2025-11-03,7,172,143,2,242.97
2025-11-04,1,978,821,12,2987.96
2025-11-04,2,767,603,14,2431.29
2025-11-04,3,975,742,12,1904.61
2025-11-04,4,824,683,7,1244.55
2025-11-04,5,535,420,14,1817.23
2025-11-04,6,238,208,10,2334.9
2025-11-04,7,205,160,3,632.42
2025-11-05,1,1282,1086,18,4185.6
2025-11-05,2,1092,861,27,4747.69
2025-11-05,3,908,693,11,1860.6599999999999
2025-11-05,4,871,786,9,3038.33
2025-11-05,5,638,523,22,5004.04
2025-11-05,6,226,180,8,1871.75
2025-11-05,7,205,183,3,1006.08
2025-11-06,1,1313,1004,19,3995.2000000000003
2025-11-06,2,909,801,23,5205.29
2025-11-06,3,1120,914,16,3605.98
2025-11-06,4,739,547,7,1161.56
2025-11-06,5,568,456,15,3957.92
2025-11-06,6,245,221,10,1604.83
2025-11-06,7,200,180,4,507.3
2025-11-07,1,1399,1062,21,5401.94
2025-11-07,2,1034,945,22,4814.51
2025-11-07,3,1168,1032,14,2297.09
2025-11-07,4,917,722,10,2792.51
2025-11-07,5,633,527,18,3728.29
2025-11-07,6,336,274,13,2579.18
2025-11-07,7,230,191,4,503.19
2025-11-08,1,1523,1365,24,5181.41
2025-11-08,2,1162,868,26,5808.38
2025-11-08,3,1229,1091,14,3174.2
2025-11-08,4,939,794,12,3258.65
2025-11-08,5,736,617,20,5099.28
2025-11-08,6,336,282,11,1915.0900000000001
2025-11-08,7,228,185,3,1060.41
2025-11-09,1,1382,1240,24,5207.91
2025-11-09,2,1089,914,25,6800.54
2025-11-09,3,1152,868,17,4060.73
2025-11-09,4,801,602,8,1682.46
2025-11-09,5,744,680,19,5684.2
2025-11-09,6,316,284,11,3996.62
2025-11-09,7,196,146,3,672.3
2025-11-10,1,1018,778,17,3817.79
2025-11-10,2,854,645,21,3586.68
2025-11-10,3,867,760,11,1563.01
2025-11-10,4,624,512,6,691.97
2025-11-10,5,527,464,13,2044.92
2025-11-10,6,236,181,8,1742.22
2025-11-10,7,159,132,3,720.3399999999999
2025-11-11,1,1395,1152,20,4343.96
2025-11-11,2,982,848,22,5070.86
2025-11-11,3,1313,1088,15,3408.1
2025-11-11,4,815,719,8,1366.43
2025-11-11,5,829,748,26,5915.1900000000005
2025-11-11,6,251,198,10,1693.1399999999999
2025-11-11,7,251,205,4,669.13
2025-11-12,1,1103,975,19,4389.21
2025-11-12,2,976,790,23,4675.18
2025-11-12,3,1070,803,14,3836.1
2025-11-12,4,764,585,7,1783.19
2025-11-12,5,530,424,15,2108.72
2025-11-12,6,256,205,9,2186.27
2025-11-12,7,198,180,3,395.02
2025-11-13,1,1102,930,19,3713.33
2025-11-13,2,1014,928,21,4112.51
2025-11-13,3,1169,893,17,3516.92
2025-11-13,4,829,748,9,1426.23
2025-11-13,5,648,518,20,3790.19
2025-11-13,6,250,210,9,1697.63
2025-11-13,7,200,183,4,804.96
2025-11-14,1,1529,1203,20,3006.37
2025-11-14,2,1007,803,24,4517.35
2025-11-14,3,1203,924,14,2620.85
2025-11-14,4,896,727,8,1285.6200000000001
2025-11-14,5,630,574,21,4950.6
2025-11-14,6,285,258,10,2375.46
2025-11-14,7,229,204,3,702.77
2025-11-15,1,1496,1332,23,5995.2
2025-11-15,2,1154,942,23,4142.85
2025-11-15,3,1287,1074,16,3052.6
2025-11-15,4,816,745,8,1550.5700000000002
2025-11-15,5,747,651,22,4537.96
2025-11-15,6,309,274,9,1580.08
2025-11-15,7,268,213,5,1541.43
2025-11-16,1,1479,1342,24,5969.87
2025-11-16,2,1046,945,25,4790.26
2025-11-16,3,1245,1077,18,3716.18
2025-11-16,4,776,713,8,1297.18
2025-11-16,5,835,697,23,5081.84
2025-11-16,6,279,237,10,2346.3100000000004
2025-11-16,7,272,202,4,319.82
2025-11-17,1,1016,877,12,1652.3899999999999
2025-11-17,2,655,564,14,3272.61
2025-11-17,3,949,770,13,2903.53
2025-11-17,4,534,473,4,658.64
2025-11-17,5,540,429,17,2801.14
2025-11-17,6,234,190,8,2474.42
2025-11-17,7,165,142,3,461.21000000000004
2025-11-18,1,1206,960,17,3304.56
2025-11-18,2,818,612,16,2896.55
2025-11-18,3,918,802,12,3390.3900000000003
2025-11-18,4,644,509,6,1572.84
2025-11-18,5,526,472,16,4183.65
2025-11-18,6,270,228,9,1656.25
2025-11-18,7,213,171,4,1203.24
2025-11-19,1,1209,1098,18,2951.01
2025-11-19,2,923,770,18,4875.75
2025-11-19,3,1061,852,13,3108.32
2025-11-19,4,670,530,6,997.6700000000001
2025-11-19,5,614,501,17,3585.66
2025-11-19,6,229,189,9,1318.14
2025-11-19,7,183,168,3,866.23
2025-11-20,1,1207,1047,17,4629.49
2025-11-20,2,915,730,20,4947.9800000000005
2025-11-20,3,1257,942,18,3863.1
2025-11-20,4,826,684,10,1568.99
2025-11-20,5,634,550,19,3982.58
2025-11-20,6,241,218,8,1074.45
2025-11-20,7,200,178,4,1500.78
2025-11-21,1,1340,1177,21,7609.95
2025-11-21,2,1120,940,28,4710.08
2025-11-21,3,1131,1026,13,1899.6100000000001
2025-11-21,4,854,671,8,2221.64
2025-11-21,5,662,589,22,5034.25
2025-11-21,6,257,210,11,2223.2400000000002
2025-11-21,7,214,195,3,514.22
2025-11-22,1,1600,1300,23,5579.3
2025-11-22,2,1173,882,26,6228.45
2025-11-22,3,1273,1095,20,4589.89
2025-11-22,4,787,656,7,1715.13
2025-11-22,5,726,573,19,6861.4
2025-11-22,6,301,254,13,2422.74
2025-11-22,7,253,203,4,563.9300000000001
2025-11-23,1,1407,1261,23,4907.44
2025-11-23,2,1037,785,23,5122.39
2025-11-23,3,1115,980,16,5047.57
2025-11-23,4,916,776,11,2638.39
2025-11-23,5,666,502,18,4399.110000000001
2025-11-23,6,289,247,11,2044.64
2025-11-23,7,244,208,3,516.8
2025-11-24,1,1152,1003,16,3841.59
